district,road_slot,lat,lon,customer_id,demand
Pontianak East,II,-0.0256178924139587,109.36188739086056,C07_001,1.660934072833945
Pontianak East,II,-0.0257464077778309,109.35827656021124,C07_002,1.1583176596280784
Pontianak East,II,-0.0253167695018359,109.35333571945075,C07_003,1.7878968798670738
Pontianak East,II,-0.0250303439837214,109.35264829812756,C07_004,1.546052043589046
Pontianak East,II,-0.0262992420011616,109.35021532738598,C07_005,0.6412660218314743
Pontianak East,II,-0.0255656279867879,109.36343468635155,C07_006,1.963433527455134
Pontianak East,II,-0.0255097265051128,109.36735507556342,C07_007,1.6417095529855295
Pontianak East,II,-0.0256119122840178,109.37334997530613,C07_008,1.6790964579154308
Pontianak East,II,-0.026070244268526,109.37768360392673,C07_009,0.6921704490133188
Pontianak East,II,-0.0295908608547877,109.38243985964873,C07_010,1.1755789068433506
Pontianak East,II,-0.0344168057796654,109.35577332386784,C07_011,1.056197036348872
Pontianak East,II,-0.0319557565231292,109.35403109613242,C07_012,1.8901474832729028
Pontianak East,II,-0.030427783718985,109.35270244734735,C07_013,1.4657976801209969
Pontianak East,II,-0.029213557367899,109.35175228946558,C07_014,1.734142419906245
Pontianak East,II,-0.02644773042383,109.35011358869536,C07_015,1.1651212982409966
Pontianak East,II,-0.0348590697740163,109.35620562319902,C07_016,0.8408580826771653
Pontianak East,II,-0.0371844193415627,109.358407225672,C07_017,1.3318771805237521
Pontianak East,II,-0.038631390226151,109.35964129889264,C07_018,0.5957258841562629
Pontianak East,II,-0.0424159859656203,109.36349111950042,C07_019,1.741446757988873
Pontianak East,II,-0.0451306932192482,109.36607890014658,C07_020,1.4474965986830972
Pontianak East,II,-0.0494134634699869,109.36963691363331,C07_021,1.6371316101280606
Pontianak East,II,-0.0586261239404486,109.37657837514044,C07_022,1.0317889521948025
