district,road_slot,lat,lon,customer_id,demand
Pontianak East,III,-0.0243635392352214,109.36161364195056,C08_001,1.660934072833945
Pontianak East,III,-0.0257611647642002,109.36158549045524,C08_002,1.1583176596280784
Pontianak East,III,-0.0311049680149844,109.36011013027964,C08_003,1.7878968798670738
Pontianak East,III,-0.0340836049749322,109.3557685642522,C08_004,1.546052043589046
Pontianak East,III,-0.0244340647599859,109.3610987230556,C08_005,0.6412660218314743
Pontianak East,III,-0.0244576543065603,109.36093283713907,C08_006,1.963433527455134
Pontianak East,III,-0.02618903705348,109.35996365796586,C08_007,1.6417095529855295
Pontianak East,III,-0.0247385824521729,109.35851873843298,C08_008,1.6790964579154308
Pontianak East,III,-0.0277737372351039,109.3583116002537,C08_009,0.6921704490133188
Pontianak East,III,-0.0262652821640794,109.35756691995638,C08_010,1.1755789068433506
Pontianak East,III,-0.02639655558696,109.35641702011596,C08_011,1.056197036348872
Pontianak East,III,-0.0238918703506108,109.35634464844384,C08_012,1.8901474832729028
Pontianak East,III,-0.0263991176262461,109.35589055031372,C08_013,1.4657976801209969
Pontianak East,III,-0.0259557556601077,109.35539157172808,C08_014,1.734142419906245
Pontianak East,III,-0.0239677793277618,109.35514900780323,C08_015,1.1651212982409966
Pontianak East,III,-0.0239216128956545,109.35482387221444,C08_016,0.8408580826771653
Pontianak East,III,-0.0238356380833356,109.35470923302938,C08_017,1.3318771805237521
Pontianak East,III,-0.0283032088182163,109.35408652453182,C08_018,0.5957258841562629
Pontianak East,III,-0.0256853061100015,109.35369671986572,C08_019,1.741446757988873
Pontianak East,III,-0.0249137950619278,109.35405229200168,C08_020,1.4474965986830972
Pontianak East,III,-0.0233308811431824,109.3526874002058,C08_021,1.6371316101280606
Pontianak East,III,-0.0226838272363036,109.35382297905892,C08_022,1.0317889521948025
Pontianak East,III,-0.0237129544763377,109.3518566601168,C08_023,1.9560470365923548
Pontianak East,III,-0.0237666134978331,109.35133371969796,C08_024,1.8396816819832966
Pontianak East,III,-0.024126113337199,109.35067122532064,C08_025,1.6675752456106427
Pontianak East,III,-0.0237475608568682,109.36626962510148,C08_026,0.7919580617779514
Pontianak East,III,-0.0243325658696108,109.3661923646334,C08_027,1.2000815055905512
Pontianak East,III,-0.0267232723653164,109.36623006525632,C08_028,0.5657056486808432
Pontianak East,III,-0.0268198082570362,109.36646322583805,C08_029,0.7314342381013217
Pontianak East,III,-0.0217034441328489,109.36822883722202,C08_030,1.524573429863682
Pontianak East,III,-0.0268674022236842,109.36692209462286,C08_031,1.6171432338617258
Pontianak East,III,-0.0248023892964114,109.36752146583927,C08_032,1.951264598651315
Pontianak East,III,-0.0270990848845801,109.36733818374891,C08_033,0.9887380372072279
Pontianak East,III,-0.0275488847187484,109.36770048872876,C08_034,1.0556895590523032
Pontianak East,III,-0.0222952011655185,109.37069479765974,C08_035,1.2043337169137118
Pontianak East,III,-0.0256202490333422,109.36896772510552,C08_036,0.7842070386264286
Pontianak East,III,-0.0315418630475303,109.36493923898938,C08_037,0.6948822580032075
Pontianak East,III,-0.036251338981465,109.3577256445711,C08_038,1.2135573893389007
Pontianak East,III,-0.0223725792142875,109.3707635523844,C08_039,0.8403640235763261
Pontianak East,III,-0.0269236383643025,109.36931337537332,C08_040,1.5047209920237656
Pontianak East,III,-0.022456020779546,109.37093345278733,C08_041,1.155727878308496
Pontianak East,III,-0.0229464258790008,109.37110805420424,C08_042,1.749017294086756
Pontianak East,III,-0.0272285979687491,109.37115040225004,C08_043,1.5503976530033736
Pontianak East,III,-0.0230812251762546,109.37279280345136,C08_044,0.9685499620730615
Pontianak East,III,-0.0237377259970672,109.37324803621574,C08_045,1.7483897020928016
Pontianak East,III,-0.0232375388144219,109.37318626065374,C08_046,1.7071465362452027
Pontianak East,III,-0.0272700972529576,109.3726728258008,C08_047,1.0812175685452616
Pontianak East,III,-0.0235466635302435,109.37389058917664,C08_048,0.9324921558953662
Pontianak East,III,-0.0273064245971236,109.37349241491536,C08_049,1.5237432559624633
Pontianak East,III,-0.0238116220427111,109.37457269416178,C08_050,0.7096287254139647
Pontianak East,III,-0.0273422835141705,109.37394223881849,C08_051,0.7998623037126624
Pontianak East,III,-0.0239517993098514,109.3748388463846,C08_052,0.5110434046265082
Pontianak East,III,-0.0239163279718521,109.3748800862863,C08_053,1.6803865662532076
Pontianak East,III,-0.0259326072807034,109.37492194331732,C08_054,1.497276284888048
Pontianak East,III,-0.0310236660289485,109.375142137081,C08_055,1.5577480679395026
Pontianak East,III,-0.0271574651549041,109.37523052429492,C08_056,1.6710935465329517
Pontianak East,III,-0.027274208983951,109.37537410247916,C08_057,1.18837366330751
Pontianak East,III,-0.0260346918244739,109.37629404531708,C08_058,1.3531117939293407
Pontianak East,III,-0.0308668106398924,109.37738210318366,C08_059,0.7096954971914862
Pontianak East,III,-0.0276253019662597,109.37657758588824,C08_060,0.6717951103039601
