district,road_slot,lat,lon,customer_id,demand
Pontianak City,V,-0.027705976448869,109.33519704575916,C05_001,1.660934072833945
Pontianak City,V,-0.0238377029264059,109.33232902049905,C05_002,1.1583176596280784
Pontianak City,V,-0.0260374079882874,109.33350054236482,C05_003,1.7878968798670738
Pontianak City,V,-0.0242742858526349,109.33132661232696,C05_004,1.546052043589046
Pontianak City,V,-0.0232474650569022,109.33003898662176,C05_005,0.6412660218314743
Pontianak City,V,-0.0315998507463919,109.3357806360326,C05_006,1.963433527455134
Pontianak City,V,-0.0320588805489737,109.33556938091346,C05_007,1.6417095529855295
Pontianak City,V,-0.0319638653903034,109.33494227208162,C05_008,1.6790964579154308
Pontianak City,V,-0.0209070079421604,109.33268423777864,C05_009,0.6921704490133188
Pontianak City,V,-0.021030965364896,109.33090515028591,C05_010,1.1755789068433506
Pontianak City,V,-0.0295830575499901,109.3118876395778,C05_011,1.056197036348872
Pontianak City,V,-0.0304289398762724,109.31103796713344,C05_012,1.8901474832729028
Pontianak City,V,-0.0313164258159921,109.31063783149456,C05_013,1.4657976801209969
Pontianak City,V,-0.0306862421202347,109.3102012587316,C05_014,1.734142419906245
Pontianak City,V,-0.0287003474780647,109.31190490440753,C05_015,1.1651212982409966
Pontianak City,V,-0.0299978887038198,109.31854479521748,C05_016,0.8408580826771653
Pontianak City,V,-0.0297217749862451,109.317599860983,C05_017,1.3318771805237521
Pontianak City,V,-0.0344201448794254,109.31231901388512,C05_018,0.5957258841562629
Pontianak City,V,-0.0441758585871024,109.31935760089269,C05_019,1.741446757988873
