district,road_slot,lat,lon,customer_id,demand
Pontianak City,IV,-0.0290157499408347,109.33676225525645,C04_001,1.660934072833945
Pontianak City,IV,-0.0287531336837295,109.33595939174296,C04_002,1.1583176596280784
Pontianak City,IV,-0.0253370466699787,109.33652634867668,C04_003,1.7878968798670738
Pontianak City,IV,-0.0260812632102611,109.33543176205264,C04_004,1.546052043589046
Pontianak City,IV,-0.0246832443839029,109.33584533622216,C04_005,0.6412660218314743
Pontianak City,IV,-0.0254932244750649,109.33345321369691,C04_006,1.963433527455134
Pontianak City,IV,-0.0237028244926261,109.3357602614102,C04_007,1.6417095529855295
Pontianak City,IV,-0.0310184453306465,109.3363496034536,C04_008,1.6790964579154308
Pontianak City,IV,-0.0310954278016292,109.33425265804291,C04_009,0.6921704490133188
Pontianak City,IV,-0.0317482971280941,109.3336762807392,C04_010,1.1755789068433506
Pontianak City,IV,-0.0326688457424792,109.33299734677502,C04_011,1.056197036348872
Pontianak City,IV,-0.0326580592968486,109.33234363915554,C04_012,1.8901474832729028
Pontianak City,IV,-0.0332545383176477,109.33222804129294,C04_013,1.4657976801209969
Pontianak City,IV,-0.0304844131571227,109.33374073773749,C04_014,1.734142419906245
Pontianak City,IV,-0.0312999735660778,109.3340937641556,C04_015,1.1651212982409966
Pontianak City,IV,-0.031213207194154,109.33326549940702,C04_016,0.8408580826771653
Pontianak City,IV,-0.0314723435367789,109.33259786530036,C04_017,1.3318771805237521
Pontianak City,IV,-0.0319670964530329,109.33149064071434,C04_018,0.5957258841562629
Pontianak City,IV,-0.0323061694467547,109.33138057081496,C04_019,1.741446757988873
Pontianak City,IV,-0.0299632656050471,109.33402052661364,C04_020,1.4474965986830972
Pontianak City,IV,-0.0289243460336936,109.3334899149312,C04_021,1.6371316101280606
Pontianak City,IV,-0.0293158469958328,109.33286029336496,C04_022,1.0317889521948025
Pontianak City,IV,-0.0303770982705524,109.33309599004475,C04_023,1.9560470365923548
Pontianak City,IV,-0.0297882069948237,109.33252527995133,C04_024,1.8396816819832966
Pontianak City,IV,-0.0306947130370728,109.33285329495232,C04_025,1.6675752456106427
Pontianak City,IV,-0.0300407102115028,109.33198646365892,C04_026,0.7919580617779514
Pontianak City,IV,-0.0311912491664858,109.33246544701466,C04_027,1.2000815055905512
Pontianak City,IV,-0.0304087997536254,109.33139604121908,C04_028,0.5657056486808432
Pontianak City,IV,-0.0308026477294912,109.33137731931232,C04_029,0.7314342381013217
Pontianak City,IV,-0.0304384453093843,109.33087265508344,C04_030,1.524573429863682
Pontianak City,IV,-0.031655229438233,109.33124026472584,C04_031,1.6171432338617258
Pontianak City,IV,-0.0316437878403595,109.33123515912084,C04_032,1.951264598651315
Pontianak City,IV,-0.0304542823545427,109.33053778477704,C04_033,0.9887380372072279
Pontianak City,IV,-0.0285436160429469,109.3331224740196,C04_034,1.0556895590523032
Pontianak City,IV,-0.028500502564517,109.33126325905349,C04_035,1.2043337169137118
Pontianak City,IV,-0.0297036766822896,109.33190731691327,C04_036,0.7842070386264286
Pontianak City,IV,-0.0298765315878756,109.33174858100688,C04_037,0.6948822580032075
Pontianak City,IV,-0.0290881562046534,109.33086542844732,C04_038,1.2135573893389007
Pontianak City,IV,-0.0300719425144795,109.33095627725078,C04_039,0.8403640235763261
Pontianak City,IV,-0.0215200209751895,109.33655144724324,C04_040,1.5047209920237656
Pontianak City,IV,-0.0229934127452769,109.3324581386022,C04_041,1.155727878308496
Pontianak City,IV,-0.021550005649411,109.3329712522757,C04_042,1.749017294086756
Pontianak City,IV,-0.020174688291625,109.33392681911022,C04_043,1.5503976530033736
Pontianak City,IV,-0.0215785800755719,109.3324444739818,C04_044,0.9685499620730615
Pontianak City,IV,-0.021330750860289,109.33179962409083,C04_045,1.7483897020928016
Pontianak City,IV,-0.0196655079649987,109.32984484031628,C04_046,1.7071465362452027
Pontianak City,IV,-0.0202545951033176,109.32829308351536,C04_047,1.0812175685452616
Pontianak City,IV,-0.0203226013295859,109.33024738655084,C04_048,0.9324921558953662
Pontianak City,IV,-0.020822323940873,109.32859520156676,C04_049,1.5237432559624633
Pontianak City,IV,-0.0207410329610703,109.33029017400337,C04_050,0.7096287254139647
Pontianak City,IV,-0.0209828413584795,109.33036384928488,C04_051,0.7998623037126624
Pontianak City,IV,-0.0213116595153577,109.32826926027715,C04_052,0.5110434046265082
Pontianak City,IV,-0.0221262394703568,109.3265361612789,C04_053,1.6803865662532076
Pontianak City,IV,-0.021498526259418,109.33028499121224,C04_054,1.497276284888048
Pontianak City,IV,-0.0222961166999008,109.32807731242887,C04_055,1.5577480679395026
Pontianak City,IV,-0.0230648058862376,109.33078907602672,C04_056,1.6710935465329517
Pontianak City,IV,-0.02250843438066,109.3278786591889,C04_057,1.18837366330751
Pontianak City,IV,-0.023267031147468,109.32690038920428,C04_058,1.3531117939293407
Pontianak City,IV,-0.0235350158272487,109.32867168560796,C04_059,0.7096954971914862
Pontianak City,IV,-0.0241226881990965,109.32884317184951,C04_060,0.6717951103039601
Pontianak City,IV,-0.0256636594024936,109.32724795329942,C04_061,1.5026044426857075
Pontianak City,IV,-0.0241938644662266,109.32984990888843,C04_062,1.2066443092146988
Pontianak City,IV,-0.0264406274051401,109.32840340936032,C04_063,1.3478541597217832
Pontianak City,IV,-0.0256789900023831,109.32946020209612,C04_064,1.6474982861240384
Pontianak City,IV,-0.024134364109642,109.33072769135056,C04_065,1.4520774800008862
Pontianak City,IV,-0.025871809980927,109.32974040932598,C04_066,1.3303691009869938
Pontianak City,IV,-0.0249350580002984,109.33168748897975,C04_067,1.3388107411181203
Pontianak City,IV,-0.0268893544792944,109.32914580333374,C04_068,0.9559251470939183
Pontianak City,IV,-0.031997136081527,109.31221116031772,C04_069,0.546226751851909
Pontianak City,IV,-0.030787937435204,109.3133403543973,C04_070,1.1550760838485434
Pontianak City,IV,-0.025925735033494,109.31213263506486,C04_071,0.8218770092292937
Pontianak City,IV,-0.0415952052526375,109.3180004195018,C04_072,1.1127929655869542
Pontianak City,IV,-0.0374702802017084,109.31470966982938,C04_073,1.7801046099022493
Pontianak City,IV,-0.0408614598407842,109.3157172982802,C04_074,0.8509092287980111
Pontianak City,IV,-0.0415126671621156,109.31504054618496,C04_075,0.587454112533599
Pontianak City,IV,-0.0449566498674345,109.31528610117712,C04_076,0.9220758380329948
Pontianak City,IV,-0.0430530335709157,109.30767327673192,C04_077,0.9403906366500254
Pontianak City,IV,-0.0425178625335436,109.30756404278088,C04_078,1.4928747720903426
Pontianak City,IV,-0.0404026842491115,109.30911329641178,C04_079,1.3355482285119176
Pontianak City,IV,-0.0426624304164645,109.30691105077048,C04_080,1.6758473136596201
Pontianak City,IV,-0.0416319118755575,109.30756087157154,C04_081,1.4964703104910813
Pontianak City,IV,-0.0406024334083202,109.30836679193706,C04_082,1.1095802921601057
Pontianak City,IV,-0.0399144806469002,109.30875863295394,C04_083,1.721030576999052
Pontianak City,IV,-0.0421830396478693,109.30656280382588,C04_084,0.7504593798615559
Pontianak City,IV,-0.0394494060660159,109.30864030522356,C04_085,0.5340681097007907
Pontianak City,IV,-0.0417873642715891,109.30621281940596,C04_086,0.6350717911634627
Pontianak City,IV,-0.0410712944476822,109.30644263677972,C04_087,1.5835390258946753
Pontianak City,IV,-0.0394755168824833,109.30799675053989,C04_088,1.1928158453770812
Pontianak City,IV,-0.041307140468587,109.3057661606354,C04_089,0.7419076685504027
Pontianak City,IV,-0.0414658269416488,109.30513937593224,C04_090,1.2515671626550453
Pontianak City,IV,-0.0388390011136517,109.30776821162966,C04_091,0.7284681540697526
Pontianak City,IV,-0.0386220194122932,109.30737894203712,C04_092,1.544480562616604
Pontianak City,IV,-0.040996989712199,109.30446831421553,C04_093,1.1692344133610462
Pontianak City,IV,-0.0408665386918434,109.30392773693288,C04_094,1.0715318391447237
Pontianak City,IV,-0.0397503798359503,109.30438708127606,C04_095,0.9522681337218148
Pontianak City,IV,-0.0379597311496692,109.30635543640332,C04_096,1.4454238896783327
Pontianak City,IV,-0.0388242306599488,109.30506358025792,C04_097,1.0427189158300856
Pontianak City,IV,-0.0396849522786637,109.30416917138064,C04_098,0.6314748789741516
Pontianak City,IV,-0.0377404940664279,109.30595533133538,C04_099,0.677008853180773
Pontianak City,IV,-0.0398586586453528,109.30308196175358,C04_100,1.9428464968242718
Pontianak City,IV,-0.039043252229301,109.30347651303548,C04_101,1.8628710360614105
Pontianak City,IV,-0.03853974485897,109.30381631227692,C04_102,1.5495607007161243
Pontianak City,IV,-0.0389832805519414,109.3028258810852,C04_103,0.8988049421892794
Pontianak City,IV,-0.0389904042629003,109.30237215686984,C04_104,1.9537645660215859
Pontianak City,IV,-0.0388135548597343,109.3022220831604,C04_105,1.6681263559486919
Pontianak City,IV,-0.0368712795815618,109.30332131494458,C04_106,1.5753352837384935
Pontianak City,IV,-0.0359035496746871,109.30422167999588,C04_107,1.1740422532156831
Pontianak City,IV,-0.0378665322786571,109.30148430334948,C04_108,0.9083623427677385
Pontianak City,IV,-0.0354903017152173,109.30399216719042,C04_109,0.6445864432302489
Pontianak City,IV,-0.0377309056805314,109.30131078551308,C04_110,1.8539035948157625
Pontianak City,IV,-0.0372954438864821,109.30102547436216,C04_111,1.1836644347504166
Pontianak City,IV,-0.0349038424059326,109.30369473431,C04_112,0.8035450471928455
Pontianak City,IV,-0.0367850641664896,109.30094021501291,C04_113,0.9589349362259787
Pontianak City,IV,-0.0365138977080228,109.3003574194113,C04_114,1.368829353412844
Pontianak City,IV,-0.0444749640053142,109.3064847268662,C04_115,0.7651591744088475
Pontianak City,IV,-0.0456662468023001,109.30480750952373,C04_116,1.7849214261385633
Pontianak City,IV,-0.0429785288460344,109.30718706821276,C04_117,1.6377792947528151
Pontianak City,IV,-0.0427264801747272,109.30704051743297,C04_118,1.5791944339264052
Pontianak City,IV,-0.0446940178381622,109.30484615721232,C04_119,1.1481395596626556
Pontianak City,IV,-0.0441378192555387,109.30448705063552,C04_120,1.440963261053665
Pontianak City,IV,-0.0431719070741237,109.30472542802754,C04_121,1.3761469533691033
Pontianak City,IV,-0.0430370372213404,109.30457415138687,C04_122,1.47476990233223
Pontianak City,IV,-0.0424785227046836,109.30477713901826,C04_123,0.6266664817098336
Pontianak City,IV,-0.0423456488474245,109.30445691104352,C04_124,1.1237111032559144
Pontianak City,IV,-0.0410272354239831,109.3050786736517,C04_125,0.5624212607928387
Pontianak City,IV,-0.0465337772433078,109.3074608055362,C04_126,1.2409862288667783
Pontianak City,IV,-0.0461994771012222,109.30727397243017,C04_127,0.994791818499178
Pontianak City,IV,-0.0454181270693131,109.30687804672203,C04_128,0.7167862832990703
Pontianak City,IV,-0.0458464239849449,109.30508067400136,C04_129,0.6551044515838275
Pontianak City,IV,-0.04937823990408,109.30257632536704,C04_130,1.3814668582665681
Pontianak City,IV,-0.0491829118206333,109.30208946658875,C04_131,0.7558894528053292
Pontianak City,IV,-0.0486590865316334,109.30188766946316,C04_132,1.887680177565196
Pontianak City,IV,-0.0469119118395535,109.30429297741722,C04_133,1.3715917095505925
Pontianak City,IV,-0.0461639893361159,109.30474513715626,C04_134,1.0203047068022557
Pontianak City,IV,-0.0468842807163581,109.30331540034236,C04_135,1.3863732372221251
Pontianak City,IV,-0.0481738008152599,109.30129730812985,C04_136,0.5342058065445463
Pontianak City,IV,-0.0480605967324991,109.3010688785518,C04_137,1.937838819862168
Pontianak City,IV,-0.0459699975028606,109.30410686468647,C04_138,1.2234551554143502
Pontianak City,IV,-0.0483343155133776,109.29984726184983,C04_139,1.6741028408754293
Pontianak City,IV,-0.0454652359082328,109.30421954007676,C04_140,0.6240949998836578
Pontianak City,IV,-0.0476759228435787,109.3001217959605,C04_141,1.2299874962572406
Pontianak City,IV,-0.0473249122277512,109.29992965011562,C04_142,1.2360604915317814
Pontianak City,IV,-0.0470780487913323,109.29951770973253,C04_143,1.9067396824624743
Pontianak City,IV,-0.0440946064686017,109.30376538151415,C04_144,1.3575920785641131
Pontianak City,IV,-0.0464769918762758,109.2996811844293,C04_145,1.2102341015854308
Pontianak City,IV,-0.046184180096374,109.29935930133465,C04_146,0.9004634946378404
Pontianak City,IV,-0.0431069682087967,109.30407159744723,C04_147,0.9973534960138283
Pontianak City,IV,-0.0458504645753268,109.2991340511847,C04_148,1.2810086037073067
Pontianak City,IV,-0.0439312825690213,109.30199305062854,C04_149,1.15836719045757
Pontianak City,IV,-0.0456153202219591,109.29876154041058,C04_150,0.5324181198204956
Pontianak City,IV,-0.042324090387892,109.30380829203696,C04_151,1.7394378862915367
Pontianak City,IV,-0.0426813020094431,109.30237820958112,C04_152,1.84424115775965
Pontianak City,IV,-0.0436881111559844,109.30014808625918,C04_153,0.7103736334979162
Pontianak City,IV,-0.0423577182045174,109.3020441580898,C04_154,1.331054215308574
Pontianak City,IV,-0.0442756934776781,109.29856620425818,C04_155,0.6628636117031653
Pontianak City,IV,-0.0419944066498891,109.30185188021112,C04_156,1.5083601395597175
Pontianak City,IV,-0.0439585781816864,109.2983343505521,C04_157,0.9218506757585125
Pontianak City,IV,-0.0405861285387451,109.3015023199713,C04_158,1.4891339520378526
Pontianak City,IV,-0.0404825671114691,109.30245684173832,C04_159,1.590491921430324
Pontianak City,IV,-0.0433123923760384,109.29684582648105,C04_160,1.6529712378764856
Pontianak City,IV,-0.040017169164799,109.30157007511664,C04_161,0.6616114189338449
Pontianak City,IV,-0.0398059310888365,109.29971110407182,C04_162,1.8740177677064118
Pontianak City,IV,-0.042006446058523,109.29640648986027,C04_163,0.8453209863423212
Pontianak City,IV,-0.0386966478082852,109.301380102655,C04_164,0.5561188342642697
Pontianak City,IV,-0.0413549261265277,109.29659479482962,C04_165,1.332278704087225
Pontianak City,IV,-0.0386756400063015,109.29991798001753,C04_166,1.0563834257936582
Pontianak City,IV,-0.0381751297750607,109.30002890553456,C04_167,1.7446846146986197
Pontianak City,IV,-0.0404962870219304,109.29543276998729,C04_168,1.7123772080964528
Pontianak City,IV,-0.0371117246186475,109.30053840405562,C04_169,0.9757083392340731
Pontianak City,IV,-0.0357908998788315,109.29937313481103,C04_170,1.9293490926046175
Pontianak City,IV,-0.0328879820710915,109.32669350514615,C04_171,0.936376757210178
Pontianak City,IV,-0.0254152229411439,109.32209768982332,C04_172,1.2725856938475717
Pontianak City,IV,-0.0213021105857178,109.32100460869344,C04_173,0.8839476358514041
Pontianak City,IV,-0.0262705288327426,109.32192699745936,C04_174,1.904065355073445
Pontianak City,IV,-0.0207777540659336,109.32047879641996,C04_175,0.7469117263730272
